eco,name,moves
C42,"Russian Game: Classical Attack, Krause Variation",e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 b8c6 e1g1 f8e7 f1e1 c8g4 c2c3 f7f5 c3c4
C42,"Russian Game: Classical Attack, Marshall Trap",e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8d6 e1g1 e8g8 c2c4 c8g4 c4d5 f7f5 f1e1 d6h2
C42,"Russian Game: Classical Attack, Marshall Variation",e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8d6
C42,"Russian Game: Classical Attack, Marshall Variation, Chinese Gambit",e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8d6 e1g1 e8g8 c2c4 c7c6 f1e1 c8g4
C42,"Russian Game: Classical Attack, Maróczy Variation",e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8e7 e1g1 b8c6 f1e1 c8g4 c2c3 f7f5 c3c4 e7h4
C42,"Russian Game: Classical Attack, Mason Variation",e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8e7 e1g1 e8g8
C42,"Russian Game: Classical Attack, Mason-Showalter Variation",e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 b8c6
C42,"Russian Game: Classical Attack, Staunton Variation",e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8d6 e1g1 e8g8 c2c4 c7c6
C42,"Russian Game: Classical Attack, Tarrasch Variation",e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8d6 e1g1 e8g8 c2c4 c8g4
C42,Russian Game: Cochrane Gambit,e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f7
C42,"Russian Game: Cochrane Gambit, Bishop Check Line",e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f7 e8f7 f1c4
C42,"Russian Game: Cochrane Gambit, Center Variation",e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f7 e8f7 d2d4
C42,Russian Game: Cozio (Lasker) Attack,e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d1e2
C42,Russian Game: Damiano Variation,e2e4 e7e5 g1f3 g8f6 f3e5 f6e4
C42,"Russian Game: Damiano Variation, Kholmov Gambit",e2e4 e7e5 g1f3 g8f6 f3e5 f6e4 d1e2 d8e7
C42,Russian Game: French Attack,e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d3
C42,Russian Game: Italian Variation,e2e4 e7e5 g1f3 g8f6 f1c4
C42,Russian Game: Karklins-Martinovsky Variation,e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5d3
C42,Russian Game: Kaufmann Attack,e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 c2c4
C42,Russian Game: Millennium Attack,e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 f1d3
C42,Russian Game: Moody Gambit,e2e4 e7e5 g1f3 g8f6 d1e2 b8c6 d2d4
C42,Russian Game: Nimzowitsch Attack,e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 b1c3
C42,Russian Game: Paulsen Attack,e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5c4
C42,Russian Game: Stafford Gambit,e2e4 e7e5 g1f3 g8f6 f3e5 b8c6
C42,Russian Game: Stafford Gambit,e2e4 e7e5 g1f3 g8f6 f3e5 b8c6 e5c6 d7c6
C42,Russian Game: Three Knights Game,e2e4 e7e5 g1f3 g8f6 b1c3
C43,Bishop's Opening: Urusov Gambit,e2e4 e7e5 f1c4 g8f6 d2d4 e5d4 g1f3
C43,"Bishop's Opening: Urusov Gambit, Keidansky Gambit",e2e4 e7e5 f1c4 g8f6 d2d4 e5d4 g1f3 f6e4 d1d4
C43,Russian Game: Modern Attack,e2e4 e7e5 g1f3 g8f6 d2d4
C43,Russian Game: Modern Attack,e2e4 e7e5 g1f3 g8f6 d2d4 e5d4
C43,"Russian Game: Modern Attack, Bardeleben Variation",e2e4 e7e5 g1f3 g8f6 d2d4 e5d4 e4e5 f6e4 d1e2 e4c5 f3d4 b8c6
C43,"Russian Game: Modern Attack, Center Attack",e2e4 e7e5 g1f3 g8f6 d2d4 e5d4 e4e5 f6e4 d1d4
C43,"Russian Game: Modern Attack, Center Variation",e2e4 e7e5 g1f3 g8f6 d2d4 f6e4 f1d3
C43,"Russian Game: Modern Attack, Murrey Variation",e2e4 e7e5 g1f3 g8f6 d2d4 f6e4 f1d3 b8c6
C43,"Russian Game: Modern Attack, Steinitz Variation",e2e4 e7e5 g1f3 g8f6 d2d4 e5d4 e4e5 f6e4 d1e2
C43,"Russian Game: Modern Attack, Symmetrical Variation",e2e4 e7e5 g1f3 g8f6 d2d4 d7d5
C43,"Russian Game: Modern Attack, Symmetrical Variation",e2e4 e7e5 g1f3 g8f6 d2d4 f6e4
C43,"Russian Game: Modern Attack, Tal Gambit",e2e4 e7e5 g1f3 g8f6 d2d4 e5d4 e4e5 f6e4 f1b5
C43,"Russian Game: Modern Attack, Trifunovic Variation",e2e4 e7e5 g1f3 g8f6 d2d4 f6e4 f1d3 d7d5 f3e5 f8d6 e1g1 e8g8 c2c4 d6e5
C44,Dresden Opening: The Goblin,e2e4 e7e5 g1f3 b8c6 c2c4 g8f6 f3e5
C44,Irish Gambit,e2e4 e7e5 g1f3 b8c6 f3e5
C44,King's Knight Opening: Konstantinopolsky,e2e4 e7e5 g1f3 b8c6 g2g3
C44,King's Knight Opening: Normal Variation,e2e4 e7e5 g1f3 b8c6
C44,King's Pawn Game: Dresden Opening,e2e4 e7e5 g1f3 b8c6 c2c4
C44,King's Pawn Game: Pachman Wing Gambit,e2e4 e7e5 g1f3 b8c6 b2b4
C44,King's Pawn Game: Schulze-Müller Gambit,e2e4 e7e5 g1f3 b8c6 f3e5 c6e5 d2d4
C44,King's Pawn Game: Tayler Opening,e2e4 e7e5 g1f3 b8c6 f1e2
C44,"King's Pawn Game: Tayler Opening, Basman Gambit",e2e4 e7e5 g1f3 b8c6 f1e2 g8f6 d2d4 e5d4 e4e5
C44,"King's Pawn Game: Tayler Opening, Inverted Hanham",e2e4 e7e5 g1f3 b8c6 f1e2 g8f6 d2d3 d7d5 b1d2
C44,Latvian Gambit: Clam Gambit,e2e4 e7e5 g1f3 b8c6 d2d3 f7f5 e4f5
C44,Ponziani Opening,e2e4 e7e5 g1f3 b8c6 c2c3
C44,Ponziani Opening: Caro Gambit,e2e4 e7e5 g1f3 b8c6 c2c3 d7d5 d1a4 c8d7
C44,Ponziani Opening: Jaenisch Counterattack,e2e4 e7e5 g1f3 b8c6 c2c3 g8f6
C44,Ponziani Opening: Leonhardt Variation,e2e4 e7e5 g1f3 b8c6 c2c3 d7d5 d1a4 g8f6
C44,Ponziani Opening: Neumann Gambit,e2e4 e7e5 g1f3 b8c6 c2c3 g8f6 f1c4
C44,Ponziani Opening: Ponziani Countergambit,e2e4 e7e5 g1f3 b8c6 c2c3 f7f5
C44,"Ponziani Opening: Ponziani Countergambit, Cordel Variation",e2e4 e7e5 g1f3 b8c6 c2c3 f7f5 d2d4 d7d6 d4d5 f5e4 f3g5 c6b8 g5e4 g8f6 f1d3 f8e7
C44,"Ponziani Opening: Ponziani Countergambit, Schmidt Attack",e2e4 e7e5 g1f3 b8c6 c2c3 f7f5 d2d4 d7d6 d4d5
C44,Ponziani Opening: Romanishin Variation,e2e4 e7e5 g1f3 b8c6 c2c3 f8e7
C44,Ponziani Opening: Réti Variation,e2e4 e7e5 g1f3 b8c6 c2c3 g8e7
C44,Ponziani Opening: Spanish Variation,e2e4 e7e5 g1f3 b8c6 c2c3 d7d5 f1b5
C44,"Ponziani Opening: Spanish Variation, Harrwitz Attack, Nikitin Gambit",e2e4 e7e5 g1f3 b8c6 c2c3 d7d5 f1b5 d5e4 f3e5 d8d5 d1a4
C44,Ponziani Opening: Steinitz Variation,e2e4 e7e5 g1f3 b8c6 c2c3 d7d5 d1a4 f7f6
C44,Ponziani Opening: Vukovic Gambit,e2e4 e7e5 g1f3 b8c6 c2c3 g8f6 d2d4 f6e4 d4d5 f8c5
C44,Scotch Game,e2e4 e7e5 g1f3 b8c6 d2d4
C44,Scotch Game,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4
C44,Scotch Game: Benima Defense,e2e4 e7e5 g1f3 b8c6 f1c4 f8e7 d2d4 e5d4
C44,Scotch Game: Cochrane Variation,e2e4 e7e5 g1f3 b8c6 d2d4 c6d4 f3e5 d4e6 f1c4 c7c6 e1g1 g8f6 e5f7
C44,Scotch Game: Cochrane Variation,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f1c4 f8b4 c2c3 d4c3 b2c3 b4a5 e4e5
C44,Scotch Game: Cochrane-Shumov Defense,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f1c4 f8c5 f3g5 g8h6 g5f7 h6f7 c4f7 e8f7 d1h5 g7g6 h5c5 d7d5
C44,Scotch Game: Göring Gambit,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 c2c3
C44,"Scotch Game: Göring Gambit, Bardeleben Variation",e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 c2c3 d4c3 f1c4 g8f6 b1c3 f8b4
C44,"Scotch Game: Göring Gambit, Double Pawn Sacrifice",e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 c2c3 d4c3 f1c4
C44,"Scotch Game: Göring Gambit, Main Line",e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 c2c3 d4c3 b1c3 f8b4
C44,Scotch Game: Hanneken Variation,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f1c4 f8b4 c2c3 d4c3 e1g1 c3b2 c1b2 g8f6 f3g5 e8g8 e4e5 c6e5
C44,Scotch Game: Haxo Gambit,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f1c4 f8c5
C44,Scotch Game: Lolli Variation,e2e4 e7e5 g1f3 b8c6 d2d4 c6d4
C44,Scotch Game: Napoleon Gambit,e2e4 e7e5 g1f3 b8c6 d2d4 c6d4 f3d4 e5d4 f1c4
C44,Scotch Game: Relfsson Gambit,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f1b5
C44,Scotch Game: Scotch Gambit,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f1c4
C44,"Scotch Game: Scotch Gambit, Advance Variation",e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f1c4 g8f6 e4e5
C44,"Scotch Game: Scotch Gambit, Cochrane-Anderssen Variation",e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f1c4 f8c5 e1g1 d7d6 c2c3 c8g4
C44,"Scotch Game: Scotch Gambit, Dubois Réti Defense",e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 d2d4 e5d4
C44,"Scotch Game: Scotch Gambit, Göring Gambit Declined",e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 c2c3 d7d5
C44,"Scotch Game: Scotch Gambit, Kingside Variation",e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 d2d4 e5d4 e4e5 f6g4
C44,"Scotch Game: Scotch Gambit, London Defense",e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f1c4 f8b4
C44,"Scotch Game: Scotch Gambit, Sarratt Variation",e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f1c4 f8c5 f3g5
C44,Scotch Game: Sea-cadet Mate,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 c2c3 d4c3 b1c3 d7d6 f1c4 c8g4 e1g1 c6e5 f3e5 g4d1 c4f7 e8e7 c3d5
C44,Scotch Game: Vitzthum Attack,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f1c4 f8c5 f3g5 g8h6 d1h5
C44,Tayler Opening,e2e4 e7e5 g1f3 b8c6 f1e2 g8f6 d2d4
C45,Scotch Game,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4
C45,Scotch Game,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 d8h4 d4b5 f8b4 c1d2
C45,Scotch Game: Alekhine Gambit,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 g8f6 e4e5
C45,Scotch Game: Berger Variation,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 d8h4 d4b5 f8b4 b1d2 h4e4 f1e2 e4g2 e2f3 g2h3 b5c7 e8d8 c7a8 g8f6 a2a3
C45,Scotch Game: Blumenfeld Attack,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 f8c5 c1e3 d8f6 d4b5
C45,Scotch Game: Braune Variation,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 d8h4 c1e3
C45,Scotch Game: Classical Variation,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 f8c5
C45,"Scotch Game: Classical Variation, Blackburne Attack",e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 f8c5 c1e3 d8f6 c2c3 g8e7 d1d2
C45,"Scotch Game: Classical Variation, Intermezzo Variation",e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 f8c5 d4c6 d8f6
C45,"Scotch Game: Classical Variation, Millennium Variation",e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 f8c5 c1e3 d8f6 c2c3 f6g6
C45,Scotch Game: Fraser Variation,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 d8h4 d4f3
C45,Scotch Game: Ghulam-Kassim Variation,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 c6d4 d1d4 d7d6 f1d3
C45,Scotch Game: Gottschall Variation,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 f8c5 c1e3 d8f6 c2c3 g8e7 d1d2 d7d5 d4b5 c5e3 d2e3 e8g8 b5c7 a8b8 c7d5 e7d5 e4d5 c6b4
C45,Scotch Game: Horwitz Attack,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 d8h4 d4b5
C45,"Scotch Game: Horwitz Attack, Blackburne Variation",e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 d8h4 d4b5 f8b4 c1d2 h4e4 f1e2 e8d8 e1g1 b4d2 d1d2
C45,"Scotch Game: Horwitz Attack, McDonnell Variation",e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 d8h4 d4b5 f8b4 c1d2 h4e4 f1e2 e8d8 e1g1 b4d2 b1d2 e4f4 a2a4
C45,"Scotch Game: Horwitz Attack, Vienna Variation",e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 d8h4 d4b5 f8b4 c1d2 h4e4 f1e2 e8d8 e1g1 b4d2 b1d2 e4f4 c2c4
C45,Scotch Game: Malaniuk Variation,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 f8b4
C45,Scotch Game: Meitner Variation,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 f8c5 c1e3 d8f6 c2c3 g8e7 d4c2
C45,Scotch Game: Mieses Variation,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 g8f6 d4c6 b7c6 e4e5
C45,Scotch Game: Modern Defense,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 d8h4 b1c3 f8b4
C45,Scotch Game: Paulsen Attack,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 f8c5 c1e3 d8f6 c2c3 g8e7 f1b5
C45,Scotch Game: Paulsen Variation,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 d8h4 d4f5
C45,"Scotch Game: Paulsen, Gunsberg Defense",e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 f8c5 c1e3 d8f6 c2c3 g8e7 f1b5 c6d8
C45,Scotch Game: Potter Variation,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 f8c5 d4b3
C45,Scotch Game: Romanishin Variation,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 f8c5 d4b3 c5b4
C45,Scotch Game: Rosenthal Variation,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 d8h4 d4b5 f8b4 c1d2 h4e4 f1e2 e8d8 e1g1 b4d2 b1d2 e4g6
C45,Scotch Game: Schmidt Variation,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 g8f6
C45,Scotch Game: Steinitz Variation,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 d8h4
C45,Scotch Game: Steinitz Variation,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 d8h4 b1c3
C45,Scotch Game: Tartakower Variation,e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 g8f6 d4c6 b7c6 b1d2
C46,Four Knights Game,e2e4 e7e5 g1f3 b8c6 b1c3 g8f6
C46,Four Knights Game: Gunsberg Variation,e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 a2a3
C46,Four Knights Game: Halloween Gambit,e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f3e5
C46,"Four Knights Game: Halloween Gambit, Oldtimer Variation",e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f3e5 c6e5 d2d4 e5g6 e4e5 f6g8 f1c4 f8b4 d1f3 f7f5
C46,"Four Knights Game: Halloween Gambit, Plasma Variation",e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f3e5 c6e5 d2d4 e5c6 d4d5 c6e5 f2f4 e5g6 e4e5 f6g8 d5d6 c7d6 e5d6 d8f6 c3b5 a8b8
C46,Four Knights Game: Italian Variation,e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 b1c3
C46,"Four Knights Game: Italian Variation, Noa Gambit",e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 b1c3 f6e4 c4f7
C46,Three Knights Opening,e2e4 e7e5 g1f3 b8c6 b1c3
C46,Three Knights Opening,e2e4 e7e5 g1f3 b8c6 b1c3 f8b4
C46,Three Knights Opening: Schlechter Variation,e2e4 e7e5 g1f3 b8c6 b1c3 f8b4 c3d5 g8f6
C46,Three Knights Opening: Steinitz Defense,e2e4 e7e5 g1f3 b8c6 b1c3 g7g6
C46,Three Knights Opening: Steinitz-Rosenthal Variation,e2e4 e7e5 g1f3 b8c6 b1c3 g7g6 d2d4 e5d4 c3d5
C46,Three Knights Opening: Winawer Defense,e2e4 e7e5 g1f3 b8c6 b1c3 f7f5
C47,Four Knights Game: Scotch Variation,e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 d2d4
C47,Four Knights Game: Scotch Variation Accepted,e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 d2d4 e5d4
C47,"Four Knights Game: Scotch Variation, Belgrade Gambit",e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 d2d4 e5d4 c3d5
C47,"Four Knights Game: Scotch Variation, Belgrade Gambit, Modern Defense",e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 d2d4 e5d4 c3d5 f6e4 d1e2 f7f5
C47,"Four Knights Game: Scotch Variation, Krause Gambit",e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 d2d4 f8b4 f3e5
C47,"Four Knights Game: Scotch Variation, Krause Gambit, Leonhardt Defense",e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 d2d4 f8b4 f3e5 d8e7
C47,"Four Knights Game: Scotch Variation, Oxford Gambit",e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 d2d4 f8b4 d4d5 c6d4
C47,"Four Knights Game: Scotch Variation, Schmid Defense",e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 d2d4 e5d4 f3d4 f6e4
C48,Four Knights Game: Bardeleben Variation,e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1b5 f8c5 e1g1 e8g8 f3e5 c6e5 d2d4 c5d6 f2f4 e5c6 e4e5 d6b4
C48,Four Knights Game: Marshall Variation,e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1b5 c6d4 f3e5 f8c5 e1g1 e8g8
C48,Four Knights Game: Ranken Variation,e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1b5 a7a6 b5c6
C48,Four Knights Game: Rubinstein Countergambit,e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1b5 c6d4 b5e2
C48,"Four Knights Game: Rubinstein Countergambit, Henneberger Variation",e2e4 e7e5 g1f3 g8f6 b1c3 b8c6 f1b5 c6d4 e1g1
C48,"Four Knights Game: Rubinstein Countergambit, Maróczy Variation",e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1b5 c6d4 b5e2 d4f3 e2f3 f8c5 e1g1 e8g8 d2d3 d7d6 c3a4 c5b6
C48,Four Knights Game: Spanish Variation,e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1b5
C48,"Four Knights Game: Spanish Variation, Classical Variation",e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1b5 f8c5
C48,"Four Knights Game: Spanish Variation, Classical Variation, Marshall Gambit",e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1b5 c6d4 b5a4 f8c5 f3e5 e8g8
C48,"Four Knights Game: Spanish Variation, Rubinstein Variation",e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1b5 c6d4
C48,"Four Knights Game: Spanish Variation, Rubinstein Variation",e2e4 e7e5 g1f3 g8f6 b1c3 b8c6 f1b5 c6d4 f3e5 d8e7 f2f4
C48,"Four Knights Game: Spanish Variation, Rubinstein Variation Accepted",e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1b5 c6d4 f3d4
C48,Four Knights Game: Spielmann Variation,e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1b5 a7a6 b5c6 d7c6 f3e5 f6e4 c3e4 d8d4 e1g1 d4e5 f1e1 c8e6 d2d4 e5d5
C49,Four Knights Game: Alatortsev Variation,e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1b5 f8b4 e1g1 e8g8 d2d3 d8e7 c3e2 d7d5
C49,Four Knights Game: Double Spanish,e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1b5 f8b4
C49,Four Knights Game: Double Spanish,e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1b5 f8b4 e1g1 e8g8 d2d3
C49,Four Knights Game: Gunsberg Counterattack,e2e4 e7e5 g1f3 g8f6 b1c3 b8c6 f1b5 f8b4 e1g1 e8g8 c3d5 f6d5 e4d5 e5e4
C49,Four Knights Game: Janowski Variation,e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1b5 f8b4 e1g1 e8g8 d2d3 b4c3 b2c3 d7d6 f1e1
C49,Four Knights Game: Nimzowitsch (Paulsen),e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1b5 f8b4 e1g1 e8g8 b5c6
C49,Four Knights Game: Spanish Variation,e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1b5 f8b4 e1g1 e8g8 d2d3 b4c3
C49,"Four Knights Game: Spanish Variation, Symmetrical Variation",e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1b5 f8b4 e1g1 e8g8 d2d3 d7d6
C49,"Four Knights Game: Spanish Variation, Symmetrical Variation",e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1b5 f8b4 e1g1 e8g8 d2d3 d7d6 c1g5 b4c3 b2c3 d8e7 f1e1 c6d8 d3d4 c8g4
C49,"Four Knights Game: Spanish Variation, Symmetrical Variation",e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1b5 f8b4 e1g1 e8g8 d2d3 d7d6 c1g5 c6e7
C49,"Four Knights Game: Spanish Variation, Symmetrical Variation",e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1b5 f8b4 e1g1 e8g8 d2d3 d7d6 c3e2
C49,Four Knights Game: Svenonius Variation,e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1b5 f8b4 e1g1 e8g8 d2d3 b4c3 b2c3 d7d5
C49,"Four Knights Game: Symmetrical, Blake Variation",e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1b5 f8b4 e1g1 e8g8 d2d3 d7d6 c1g5 c6e7 f3h4 c7c6 b5c4 d6d5 c4b3 d8d6
C49,"Four Knights Game: Symmetrical, Metger Unpin",e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1b5 f8b4 e1g1 e8g8 d2d3 d7d6 c1g5 b4c3 b2c3 d8e7
C49,"Four Knights Game: Symmetrical, Tarrasch Variation",e2e4 e7e5 g1f3 g8f6 b1c3 b8c6 f1b5 f8b4 e1g1 e8g8 d2d3 d7d6 c1g5 c8e6
C50,Blackburne Shilling Gambit,e2e4 e7e5 g1f3 b8c6 f1c4 c6d4 f3e5 d8g5 e5f7 g5g2 h1f1 g2e4 c4e2 d4f3
C50,Four Knights Game: Italian Variation,e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 b1c3 g8f6
C50,Giuoco Piano,e2e4 e7e5 g1f3 b8c6 f1c4 f8c5
C50,Italian Game,e2e4 e7e5 g1f3 b8c6 f1c4
C50,Italian Game: Anti-Fried Liver Defense,e2e4 e7e5 g1f3 b8c6 f1c4 h7h6
C50,"Italian Game: Classical Variation, Albin Gambit",e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 e1g1 g8f6 c2c3
C50,Italian Game: Deutz Gambit,e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 e1g1 g8f6 d2d4
C50,Italian Game: Giuoco Pianissimo,e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 d2d3
C50,"Italian Game: Giuoco Pianissimo, Canal Variation",e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 d2d3 g8f6 b1c3 d7d6 c1g5
C50,"Italian Game: Giuoco Pianissimo, Dubois Variation",e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 d2d3 f7f5 f3g5 f5f4
C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation",e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 d2d3 g8f6 b1c3
C50,"Italian Game: Giuoco Pianissimo, Lucchini Gambit",e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 d2d3 f7f5
C50,"Italian Game: Giuoco Pianissimo, Normal",e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 d2d3 f8c5
C50,Italian Game: Hungarian Defense,e2e4 e7e5 g1f3 b8c6 f1c4 f8e7
C50,"Italian Game: Hungarian Defense, Tartakower Variation",e2e4 e7e5 g1f3 b8c6 f1c4 f8e7 d2d4 e5d4 c2c3 g8f6 e4e5 f6e4
C50,Italian Game: Jerome Gambit,e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c4f7
C50,Italian Game: Rosentreter Gambit,e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 d2d4
C50,Italian Game: Rousseau Gambit,e2e4 e7e5 g1f3 b8c6 f1c4 f7f5
C50,Italian Game: Schilling-Kostic Gambit,e2e4 e7e5 g1f3 b8c6 f1c4 c6d4
C51,Italian Game: Evans Gambit,e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 b2b4
C51,Italian Game: Evans Gambit,e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 b2b4 c5b4 c2c3 b4c5 d2d4 e5d4 e1g1 d7d6 c3d4 c5b6 b1c3 c8g4
C51,Italian Game: Evans Gambit Accepted,e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 b2b4 c5b4
